Species ID	Species Name	Gene ID	Gene Symbol	Additional Implicated Gene ID	Additional Implicated Gene Symbol	Gene Association	Genetic Entity ID	Genetic Entity Name	Genetic Entity Type	Genetic Entity Association	Disease Qualifier	Disease ID	Disease Name	Evidence Code	Evidence Code Abbreviation	Evidence Code Name	Experimental Conditions	Genetic Modifier Relation	Genetic Modifier IDs	Genetic Modifier Names	Strain Background ID	Strain Background Name	Genetic Sex	Notes	Annotation Type	Based On ID	Based On Symbol	Source	Source URL	Reference	Date
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-000920-1	edn1			is_implicated_via_orthology	ZFIN:ZDB-GENE-000920-1	edn1	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2532|HGNC:3176	Edn1|EDN1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-010906-2	ednraa			is_implicated_via_orthology	ZFIN:ZDB-GENE-010906-2	ednraa	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:3179	EDNRA	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-010906-2	ednraa			is_implicated_via_orthology	ZFIN:ZDB-GENE-010906-2	ednraa	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2535	Ednra	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040426-2364	ednrab			is_implicated_via_orthology	ZFIN:ZDB-GENE-040426-2364	ednrab	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:3179	EDNRA	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040426-2364	ednrab			is_implicated_via_orthology	ZFIN:ZDB-GENE-040426-2364	ednrab	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2535	Ednra	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-070426-1	ghrh			is_marker_via_orthology	ZFIN:ZDB-GENE-070426-1	ghrh	gene	is_marker_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										RGD:61883	Ghrh	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-070426-1	ghrh			is_marker_via_orthology	ZFIN:ZDB-GENE-070426-1	ghrh	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4265	GHRH	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-090211-1	ghrhrl			is_marker_via_orthology	ZFIN:ZDB-GENE-090211-1	ghrhrl	gene	is_marker_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2688	Ghrhr	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-070622-2	ghrl			is_marker_via_orthology	ZFIN:ZDB-GENE-070622-2	ghrl	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:632283	Ghrl	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-991117-1	glra1			is_implicated_via_orthology	ZFIN:ZDB-GENE-991117-1	glra1	gene	is_implicated_via_orthology		DOID:9091	REM sleep behavior disorder	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4326	GLRA1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040324-1	hcrt			is_marker_via_orthology	ZFIN:ZDB-GENE-040324-1	hcrt	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4847	HCRT	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040324-1	hcrt			is_marker_via_orthology	ZFIN:ZDB-GENE-040324-1	hcrt	gene	is_implicated_via_orthology		DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										MGI:1202306|HGNC:4847	Hcrt|HCRT	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040324-1	hcrt			is_marker_via_orthology	ZFIN:ZDB-GENE-040324-1	hcrt	gene	is_marker_via_orthology		DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4847	HCRT	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-070228-3	hcrtr2			is_implicated_via_orthology	ZFIN:ZDB-GENE-070228-3	hcrtr2	gene	is_implicated_via_orthology		DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										MGI:2680765	Hcrtr2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030131-3102	hmox1a			is_marker_via_orthology	ZFIN:ZDB-GENE-030131-3102	hmox1a	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5013	HMOX1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040426-1807	hmox1b			is_marker_via_orthology	ZFIN:ZDB-GENE-040426-1807	hmox1b	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5013	HMOX1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030131-1259	hp			is_marker_via_orthology	ZFIN:ZDB-GENE-030131-1259	hp	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5141	HP	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-060503-219	icam3			is_marker_via_orthology	ZFIN:ZDB-GENE-060503-219	icam3	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:5344	ICAM1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-020503-1	igf1ra			is_implicated_via_orthology	ZFIN:ZDB-GENE-020503-1	igf1ra	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0283499	InR	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-020503-2	igf1rb			is_implicated_via_orthology	ZFIN:ZDB-GENE-020503-2	igf1rb	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0283499	InR	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-051111-1	il10			is_marker_via_orthology	ZFIN:ZDB-GENE-051111-1	il10	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2886	Il10	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040702-2	il1b			is_marker_via_orthology	ZFIN:ZDB-GENE-040702-2	il1b	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:2891|HGNC:5992	Il1b|IL1B	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-120509-1	il6			is_marker_via_orthology	ZFIN:ZDB-GENE-120509-1	il6	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6018	IL6	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-080107-7	il6r			is_marker_via_orthology	ZFIN:ZDB-GENE-080107-7	il6r	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6019	IL6R	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-980526-110	ins			is_implicated_via_orthology	ZFIN:ZDB-GENE-980526-110	ins	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0044048	Ilp5	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040113-2	insb			is_implicated_via_orthology	ZFIN:ZDB-GENE-040113-2	insb	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0044048	Ilp5	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-020503-3	insra			is_implicated_via_orthology	ZFIN:ZDB-GENE-020503-3	insra	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0283499	InR	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-020503-4	insrb			is_implicated_via_orthology	ZFIN:ZDB-GENE-020503-4	insrb	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0283499	InR	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-081001-1	lepa			is_marker_via_orthology	ZFIN:ZDB-GENE-081001-1	lepa	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6553	LEP	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-041210-183	lepb			is_marker_via_orthology	ZFIN:ZDB-GENE-041210-183	lepb	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6553	LEP	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-080104-1	lepr			is_implicated_via_orthology	ZFIN:ZDB-GENE-080104-1	lepr	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6554	LEPR	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-080104-1	lepr			is_marker_via_orthology	ZFIN:ZDB-GENE-080104-1	lepr	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:6554	LEPR	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030616-396	mhc2d8.45b1			is_implicated_via_orthology	ZFIN:ZDB-GENE-030616-396	mhc2d8.45b1	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4944|HGNC:4948|HGNC:4940	HLA-DQB1|HLA-DRB1|HLA-DPB1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-980526-201	mhc2daa			is_implicated_via_orthology	ZFIN:ZDB-GENE-980526-201	mhc2daa	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4942	HLA-DQA1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-980526-200	mhc2dab			is_implicated_via_orthology	ZFIN:ZDB-GENE-980526-200	mhc2dab	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4944|HGNC:4948|HGNC:4940	HLA-DQB1|HLA-DRB1|HLA-DPB1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-010112-2	mhc2dbb			is_implicated_via_orthology	ZFIN:ZDB-GENE-010112-2	mhc2dbb	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4944|HGNC:4948|HGNC:4940	HLA-DQB1|HLA-DRB1|HLA-DPB1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-990415-143	mhc2dcb			is_implicated_via_orthology	ZFIN:ZDB-GENE-990415-143	mhc2dcb	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4944|HGNC:4948|HGNC:4940	HLA-DQB1|HLA-DRB1|HLA-DPB1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030616-505	mhc2dga			is_implicated_via_orthology	ZFIN:ZDB-GENE-030616-505	mhc2dga	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4942	HLA-DQA1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030616-319	mhc2dgb			is_implicated_via_orthology	ZFIN:ZDB-GENE-030616-319	mhc2dgb	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4944|HGNC:4948|HGNC:4940	HLA-DQB1|HLA-DRB1|HLA-DPB1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040426-2132	mmp9			is_marker_via_orthology	ZFIN:ZDB-GENE-040426-2132	mmp9	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040426-2132	mmp9			is_marker_via_orthology	ZFIN:ZDB-GENE-040426-2132	mmp9	gene	is_marker_via_orthology	disease progression of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7176	MMP9	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030131-4907	nf1a			is_implicated_via_orthology	ZFIN:ZDB-GENE-030131-4907	nf1a	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0015269	Nf1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-091111-4	nf1b			is_implicated_via_orthology	ZFIN:ZDB-GENE-091111-4	nf1b	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0015269	Nf1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-990415-176	ngfa			is_marker_via_orthology	ZFIN:ZDB-GENE-990415-176	ngfa	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7808	NGF	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-000629-2	ngfb			is_marker_via_orthology	ZFIN:ZDB-GENE-000629-2	ngfb	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7808	NGF	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040305-1	nos2a			is_marker_via_orthology	ZFIN:ZDB-GENE-040305-1	nos2a	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040305-1	nos2a			is_marker_via_orthology	ZFIN:ZDB-GENE-040305-1	nos2a	gene	is_marker_via_orthology	severity of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-080916-1	nos2b			is_marker_via_orthology	ZFIN:ZDB-GENE-080916-1	nos2b	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-080916-1	nos2b			is_marker_via_orthology	ZFIN:ZDB-GENE-080916-1	nos2b	gene	is_marker_via_orthology	severity of	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7873	NOS2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050522-503	nr3c1			is_marker_via_orthology	ZFIN:ZDB-GENE-050522-503	nr3c1	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7978	NR3C1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050302-113	nrg1			is_implicated_via_orthology	ZFIN:ZDB-GENE-050302-113	nrg1	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:7997	NRG1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-980526-118	ntrk1			is_marker_via_orthology	ZFIN:ZDB-GENE-980526-118	ntrk1	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8031	NTRK1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-011220-2	per2			is_implicated_via_orthology	ZFIN:ZDB-GENE-011220-2	per2	gene	is_implicated_via_orthology		DOID:0050628	advanced sleep phase syndrome	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8846	PER2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-011220-2	per2			is_implicated_via_orthology	ZFIN:ZDB-GENE-011220-2	per2	gene	is_implicated_via_orthology		DOID:0110011	advanced sleep phase syndrome 1	ECO:0000501	IEA	evidence used in automatic assertion										MGI:1195265|HGNC:8846	Per2|PER2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-000804-1	per3			is_implicated_via_orthology	ZFIN:ZDB-GENE-000804-1	per3	gene	is_implicated_via_orthology		DOID:0050628	advanced sleep phase syndrome	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8847	PER3	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-000804-1	per3			is_implicated_via_orthology	ZFIN:ZDB-GENE-000804-1	per3	gene	is_implicated_via_orthology		DOID:0110013	advanced sleep phase syndrome 3	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8847	PER3	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040426-2248	pla2g7			is_marker_via_orthology	ZFIN:ZDB-GENE-040426-2248	pla2g7	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9040	PLA2G7	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-020530-2	ptgs2a			is_marker_via_orthology	ZFIN:ZDB-GENE-020530-2	ptgs2a	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9605	PTGS2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-041014-323	ptgs2b			is_marker_via_orthology	ZFIN:ZDB-GENE-041014-323	ptgs2b	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9605	PTGS2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040825-4	rela			is_marker_via_orthology	ZFIN:ZDB-GENE-040825-4	rela	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:9955	RELA	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040718-290	s100b			is_marker_via_orthology	ZFIN:ZDB-GENE-040718-290	s100b	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:3615	S100b	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-070912-60	serpine1			is_marker_via_orthology	ZFIN:ZDB-GENE-070912-60	serpine1	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8583	SERPINE1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-070912-60	serpine1			is_marker_via_orthology	ZFIN:ZDB-GENE-070912-60	serpine1	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:8583	SERPINE1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-091204-378	sftpba			is_marker_via_orthology	ZFIN:ZDB-GENE-091204-378	sftpba	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:10801	SFTPB	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-060526-155	sftpbb			is_marker_via_orthology	ZFIN:ZDB-GENE-060526-155	sftpbb	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:10801	SFTPB	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030616-323	si:busm1-194e12.8			is_implicated_via_orthology	ZFIN:ZDB-GENE-030616-323	si:busm1-194e12.8	gene	is_implicated_via_orthology	susceptibility to	DOID:8986	narcolepsy	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:4942	HLA-DQA1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-060314-1	slc6a4a			is_implicated_via_orthology	ZFIN:ZDB-GENE-060314-1	slc6a4a	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11050	SLC6A4	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-060314-2	slc6a4b			is_implicated_via_orthology	ZFIN:ZDB-GENE-060314-2	slc6a4b	gene	is_implicated_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11050	SLC6A4	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-060503-904	tac1			is_implicated_via_orthology	ZFIN:ZDB-GENE-060503-904	tac1	gene	is_implicated_via_orthology		DOID:9220	central sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:3807	Tac1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-060526-185	tacr1a			is_implicated_via_orthology	ZFIN:ZDB-GENE-060526-185	tacr1a	gene	is_implicated_via_orthology		DOID:9220	central sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:3811	Tacr1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-091117-17	tacr1b			is_implicated_via_orthology	ZFIN:ZDB-GENE-091117-17	tacr1b	gene	is_implicated_via_orthology		DOID:9220	central sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										RGD:3811	Tacr1	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030616-563	tbp			is_marker_via_orthology	ZFIN:ZDB-GENE-030616-563	tbp	gene	is_marker_via_orthology		DOID:0050847	sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11588	TBP	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-011212-6	tfap2a			is_implicated_via_orthology	ZFIN:ZDB-GENE-011212-6	tfap2a	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0261953	TfAP-2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050417-394	tfap2b			is_implicated_via_orthology	ZFIN:ZDB-GENE-050417-394	tfap2b	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0261953	TfAP-2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-041212-61	tfap2c			is_implicated_via_orthology	ZFIN:ZDB-GENE-041212-61	tfap2c	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0261953	TfAP-2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050913-99	tfap2d			is_implicated_via_orthology	ZFIN:ZDB-GENE-050913-99	tfap2d	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0261953	TfAP-2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-040426-1455	tfap2e			is_implicated_via_orthology	ZFIN:ZDB-GENE-040426-1455	tfap2e	gene	is_implicated_via_orthology		DOID:535	sleep disorder	ECO:0000501	IEA	evidence used in automatic assertion										FB:FBgn0261953	TfAP-2	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-030131-8978	timeless			is_implicated_via_orthology	ZFIN:ZDB-GENE-030131-8978	timeless	gene	is_implicated_via_orthology		DOID:0061006	advanced sleep phase syndrome 4	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11813	TIMELESS	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050317-1	tnfa			is_marker_via_orthology	ZFIN:ZDB-GENE-050317-1	tnfa	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050317-1	tnfa			is_marker_via_orthology	ZFIN:ZDB-GENE-050317-1	tnfa	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050601-2	tnfb			is_marker_via_orthology	ZFIN:ZDB-GENE-050601-2	tnfb	gene	is_marker_via_orthology		DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
NCBITaxon:7955	Danio rerio	ZFIN:ZDB-GENE-050601-2	tnfb			is_marker_via_orthology	ZFIN:ZDB-GENE-050601-2	tnfb	gene	is_implicated_via_orthology	susceptibility to	DOID:0050848	obstructive sleep apnea	ECO:0000501	IEA	evidence used in automatic assertion										HGNC:11892	TNF	Alliance		MGI:6194238	
